id,nom_dept,nom_com,id_com,nom_station,code_station_ue,typologie,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x,y
6228,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,30.1,ug.m-3,journaliere,2018/10/24 22:00:00+00,2018/10/25 22:00:00+00,1,636191,6855823
6229,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,41.5,ug.m-3,journaliere,2018/10/24 22:00:00+00,2018/10/25 22:00:00+00,1,668840,6872926
6230,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,22.4,ug.m-3,journaliere,2018/10/24 22:00:00+00,2018/10/25 22:00:00+00,1,659365,6876912
6231,PARIS,PARIS-15E-ARRONDISSEMENT,75115,PARIS stade Lenglen,4179,Urbaine,NO2,8,35.3,ug.m-3,journaliere,2018/10/24 22:00:00+00,2018/10/25 22:00:00+00,1,646401,6859173
6232,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,22.4,ug.m-3,journaliere,2018/10/24 22:00:00+00,2018/10/25 22:00:00+00,1,659365,6876912
6233,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,33.3,ug.m-3,journaliere,2018/10/24 22:00:00+00,2018/10/25 22:00:00+00,1,648292,6870262
6234,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,48,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,651166,6862011
6235,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,39.2,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,657945,6836504
6236,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,68,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,651036,6863568
6237,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,19.7,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,659365,6876912
6238,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,19.7,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,659365,6876912
6239,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,36.2,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,654122,6853046
6240,PARIS,PARIS-4E-ARRONDISSEMENT,75104,PARIS Centre,4143,Urbaine,NO2,8,32.4,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,652382,6862336
6241,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,81.8,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,652843,6869659
6242,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,41.3,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,656891,6859993
6243,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,36.2,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,673184,6860091
6244,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,23.2,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,636191,6855823
6245,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,39.2,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,668840,6872926
6246,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,19.7,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,659365,6876912
6247,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,19.7,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,659365,6876912
6248,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,27.2,ug.m-3,journaliere,2018/10/25 22:00:00+00,2018/10/26 22:00:00+00,1,648292,6870262
6249,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,40.8,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,651166,6862011
6250,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,30.9,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,657945,6836504
6251,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,56,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,651036,6863568
6252,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,14.3,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,659365,6876912
6253,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,14.3,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,659365,6876912
6254,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,36.6,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,654122,6853046
6255,PARIS,PARIS-4E-ARRONDISSEMENT,75104,PARIS Centre,4143,Urbaine,NO2,8,31.1,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,652382,6862336
6256,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,66.6,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,652843,6869659
6257,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,47.5,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,656891,6859993
6258,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,26.8,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,673184,6860091
6259,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,19.7,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,636191,6855823
6260,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,32.9,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,668840,6872926
6261,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,14.3,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,659365,6876912
6262,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,14.3,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,659365,6876912
6263,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,27.1,ug.m-3,journaliere,2018/10/26 22:00:00+00,2018/10/27 22:00:00+00,1,648292,6870262
6264,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,27.7,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,651166,6862011
6265,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,15.2,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,657945,6836504
6266,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,36.8,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,651036,6863568
6267,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,11.4,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,659365,6876912
6268,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,11.4,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,659365,6876912
6269,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,19.9,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,654122,6853046
6270,PARIS,PARIS-4E-ARRONDISSEMENT,75104,PARIS Centre,4143,Urbaine,NO2,8,21.4,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,652382,6862336
6271,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,35.4,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,652843,6869659
6272,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,44.7,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,656891,6859993
6273,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,13.9,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,673184,6860091
6274,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,15.2,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,636191,6855823
6275,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,18.2,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,668840,6872926
6276,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,11.4,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,659365,6876912
6277,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,11.4,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,659365,6876912
6278,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,16.7,ug.m-3,journaliere,2018/10/27 22:00:00+00,2018/10/28 23:00:00+00,1,648292,6870262
6279,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,33.7,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,651166,6862011
6280,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,23.6,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,657945,6836504
6281,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,42.9,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,651036,6863568
6282,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,14.4,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,659365,6876912
6283,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,14.4,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,659365,6876912
6284,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,29.4,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,654122,6853046
6285,PARIS,PARIS-4E-ARRONDISSEMENT,75104,PARIS Centre,4143,Urbaine,NO2,8,27.3,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,652382,6862336
6286,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,42.7,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,652843,6869659
6287,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,44.8,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,656891,6859993
6288,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,18.6,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,673184,6860091
6289,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,21.1,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,636191,6855823
6290,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,24.7,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,668840,6872926
6291,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,14.4,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,659365,6876912
6292,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,14.4,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,659365,6876912
6293,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,23.5,ug.m-3,journaliere,2018/10/28 23:00:00+00,2018/10/29 23:00:00+00,1,648292,6870262
6294,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,47.6,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,651166,6862011
6295,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,30.7,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,657945,6836504
6296,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,65.8,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,651036,6863568
6297,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,28.3,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,659365,6876912
6298,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,28.3,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,659365,6876912
6299,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,35.2,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,654122,6853046
6300,PARIS,PARIS-4E-ARRONDISSEMENT,75104,PARIS Centre,4143,Urbaine,NO2,8,39.3,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,652382,6862336
6301,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,73.9,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,652843,6869659
6302,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,49.3,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,656891,6859993
6303,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,31.3,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,673184,6860091
6304,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,20.4,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,636191,6855823
6305,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,37.7,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,668840,6872926
6306,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,28.3,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,659365,6876912
6307,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,28.3,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,659365,6876912
6308,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,28.9,ug.m-3,journaliere,2018/10/29 23:00:00+00,2018/10/30 23:00:00+00,1,648292,6870262
6309,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,51.1,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,651166,6862011
6310,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,27.8,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,657945,6836504
6311,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,68.3,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,651036,6863568
6312,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,30.2,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,659365,6876912
6313,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,30.2,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,659365,6876912
6314,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,35.3,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,654122,6853046
6315,PARIS,PARIS-4E-ARRONDISSEMENT,75104,PARIS Centre,4143,Urbaine,NO2,8,45.3,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,652382,6862336
6316,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,75.5,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,656891,6859993
6317,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,21.5,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,673184,6860091
6318,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,35.1,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,636191,6855823
6319,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,27.6,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,668840,6872926
6320,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,30.2,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,659365,6876912
6321,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,30.2,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,659365,6876912
6322,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,50,ug.m-3,journaliere,2018/10/30 23:00:00+00,2018/10/31 23:00:00+00,1,648292,6870262
6323,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,41.3,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,651166,6862011
6324,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,18.9,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,657945,6836504
6325,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,62.5,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,651036,6863568
6326,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,27.5,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,659365,6876912
6327,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,27.5,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,659365,6876912
6328,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,28.2,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,654122,6853046
6329,PARIS,PARIS-4E-ARRONDISSEMENT,75104,PARIS Centre,4143,Urbaine,NO2,8,38.1,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,652382,6862336
6330,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,76.2,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,652843,6869659
6331,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,70.7,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,656891,6859993
6332,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,19.6,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,673184,6860091
6333,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,12,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,636191,6855823
6334,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,27.6,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,668840,6872926
6335,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,27.5,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,659365,6876912
6336,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,27.5,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,659365,6876912
6337,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,29,ug.m-3,journaliere,2018/10/31 23:00:00+00,2018/11/01 23:00:00+00,1,648292,6870262
6338,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,52.3,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,651166,6862011
6339,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,41.8,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,657945,6836504
6340,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,72.1,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,651036,6863568
6341,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,29.7,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,659365,6876912
6342,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,29.7,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,659365,6876912
6343,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,54.4,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,654122,6853046
6344,PARIS,PARIS-4E-ARRONDISSEMENT,75104,PARIS Centre,4143,Urbaine,NO2,8,45.6,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,652382,6862336
6345,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,78.4,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,656891,6859993
6346,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,35.7,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,673184,6860091
6347,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,34.7,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,636191,6855823
6348,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,42.7,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,668840,6872926
6349,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,29.7,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,659365,6876912
6350,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,29.7,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,659365,6876912
6351,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,53.7,ug.m-3,journaliere,2018/11/01 23:00:00+00,2018/11/02 23:00:00+00,1,648292,6870262
6352,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,68.6,ug.m-3,journaliere,2018/11/02 23:00:00+00,2018/11/03 23:00:00+00,1,651166,6862011
6353,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,48.6,ug.m-3,journaliere,2018/11/02 23:00:00+00,2018/11/03 23:00:00+00,1,657945,6836504
6354,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,83.3,ug.m-3,journaliere,2018/11/02 23:00:00+00,2018/11/03 23:00:00+00,1,651036,6863568
6355,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,34.5,ug.m-3,journaliere,2018/11/02 23:00:00+00,2018/11/03 23:00:00+00,1,659365,6876912
6356,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,34.5,ug.m-3,journaliere,2018/11/02 23:00:00+00,2018/11/03 23:00:00+00,1,659365,6876912
6357,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,62.9,ug.m-3,journaliere,2018/11/02 23:00:00+00,2018/11/03 23:00:00+00,1,654122,6853046
