,year,month,week,cc_pays,cc_departement,cc_region,cc_ville,longitude,latitude,NO2,quality,hour_mean,hour_std,dayofweek_mean,dayofweek_std,day_mean,day_std,counter
5284,2019,3,10,ES,Provincia de Segovia,Castille and Leon,Munopedro,-4.4693232,40.8755855,1.4325747e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5285,2019,3,10,ES,Provincia de Segovia,Castille and Leon,Ortigosa del Monte,-4.1548225,40.877708,2.0121181999999997e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5286,2019,3,10,ES,Provincia de Segovia,Castille and Leon,Otero de Herreros,-4.205923200000001,40.774918,1.3124292250000001e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5287,2019,3,10,ES,Provincia de Segovia,Castille and Leon,Riaza,-3.3869307,41.211662,-1.4771200000000001e-06,1.0,13.0,,0,,4,,1
5288,2019,3,10,ES,Provincia de Segovia,Castille and Leon,Vegas de Matute,-4.271068333333333,40.756980666666664,1.6714955966666666e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5289,2019,3,10,ES,Provincia de Segovia,Castille and Leon,Villacastin,-4.40892775,40.7524605,9.546970549999999e-06,1.0,13.0,0.0,0,0.0,4,0.0,2
5290,2019,3,10,ES,Provincia de Segovia,Castille and Leon,Zarzuela del Monte,-4.3166614,40.79524,7.5423563e-06,1.0,13.0,,0,,4,,1
5291,2019,3,10,ES,Provincia de Sevilla,Andalusia,Aguadulce,-5.01625528,37.2281424,2.26593126e-05,1.0,13.0,0.0,0,0.0,4,0.0,5
5292,2019,3,10,ES,Provincia de Sevilla,Andalusia,Algamitas,-5.1314836999999995,37.00427533333333,1.2476853533333334e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5293,2019,3,10,ES,Provincia de Sevilla,Andalusia,Badolatosa,-4.680575075,37.32361875,3.32742935e-05,1.0,13.0,0.0,0,0.0,4,0.0,4
5294,2019,3,10,ES,Provincia de Sevilla,Andalusia,Canada Rosal,-5.167325166666666,37.590954333333336,2.1565914333333334e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5295,2019,3,10,ES,Provincia de Sevilla,Andalusia,Cantillana,-5.8475204000000005,37.768271999999996,1.8354476e-05,1.0,13.0,,0,,4,,1
5296,2019,3,10,ES,Provincia de Sevilla,Andalusia,Carmona,-5.555309633333334,37.464104999999996,4.269830033333333e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5297,2019,3,10,ES,Provincia de Sevilla,Andalusia,Casariche,-4.75845635,37.279576,1.9997358e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5298,2019,3,10,ES,Provincia de Sevilla,Andalusia,Constantina,-5.6399040000000005,37.802288,1.0477265e-05,1.0,13.0,,0,,4,,1
5299,2019,3,10,ES,Provincia de Sevilla,Andalusia,Coripe,-5.420544585714285,37.00842785714286,1.1705835028571429e-05,1.0,13.0,0.0,0,0.0,4,0.0,7
5300,2019,3,10,ES,Provincia de Sevilla,Andalusia,Ecija,-5.06723112,37.5162262,3.11639263e-05,1.0,13.0,0.0,0,0.0,4,0.0,10
5301,2019,3,10,ES,Provincia de Sevilla,Andalusia,El Arahal,-5.580897762499999,37.267439125,1.7675535374999998e-05,1.0,13.0,0.0,0,0.0,4,0.0,8
5302,2019,3,10,ES,Provincia de Sevilla,Andalusia,El Coronil,-5.643091377777778,37.075463,1.5679666000000002e-05,1.0,13.0,0.0,0,0.0,4,0.0,9
5303,2019,3,10,ES,Provincia de Sevilla,Andalusia,El Rubio,-5.0201416,37.36122633333333,2.4096066333333335e-05,1.0,13.0,0.0,0,0.0,4,0.0,6
5304,2019,3,10,ES,Provincia de Sevilla,Andalusia,El Saucejo,-5.093502433333334,37.075991333333334,1.6440652e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5305,2019,3,10,ES,Provincia de Sevilla,Andalusia,El Viso del Alcor,-5.634914,37.34109,2.1915792000000003e-05,1.0,13.0,,0,,4,,1
5306,2019,3,10,ES,Provincia de Sevilla,Andalusia,Estepa,-4.892349799999999,37.30367966666667,1.7277257333333334e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5307,2019,3,10,ES,Provincia de Sevilla,Andalusia,Fuentes de Andalucia,-5.352901455555555,37.45248188888888,3.864755844444445e-05,1.0,13.0,0.0,0,0.0,4,0.0,9
5308,2019,3,10,ES,Provincia de Sevilla,Andalusia,Gilena,-4.9303603,37.254225000000005,1.9710551e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5309,2019,3,10,ES,Provincia de Sevilla,Andalusia,Herrera,-4.8552364400000005,37.3835712,2.6512528000000004e-05,1.0,13.0,0.0,0,0.0,4,0.0,5
5310,2019,3,10,ES,Provincia de Sevilla,Andalusia,La Campana,-5.428423066666667,37.52835866666667,4.271496266666666e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5311,2019,3,10,ES,Provincia de Sevilla,Andalusia,La Lantejuela,-5.199184027272728,37.35677118181818,2.6573518000000005e-05,1.0,13.0,0.0,0,0.0,4,0.0,11
5312,2019,3,10,ES,Provincia de Sevilla,Andalusia,La Luisiana,-5.238468119999999,37.5098592,2.71562482e-05,1.0,13.0,0.0,0,0.0,4,0.0,5
5313,2019,3,10,ES,Provincia de Sevilla,Andalusia,La Puebla de Cazalla,-5.31390551,37.20828960000001,1.9344760900000003e-05,1.0,13.0,0.0,0,0.0,4,0.0,10
5314,2019,3,10,ES,Provincia de Sevilla,Andalusia,La Puebla del Rio,-6.1266912,37.124453,1.6206665333333333e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5315,2019,3,10,ES,Provincia de Sevilla,Andalusia,La Roda de Andalucia,-4.762304299999999,37.21336866666667,3.308676833333333e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5316,2019,3,10,ES,Provincia de Sevilla,Andalusia,Las Cabezas de San Juan,-5.9404578416666665,36.98604783333333,1.6927244416666667e-05,1.0,13.0,0.0,0,0.0,4,0.0,12
5317,2019,3,10,ES,Provincia de Sevilla,Andalusia,Lebrija,-6.082956735294118,36.94498852941177,1.748690876470588e-05,1.0,13.0,0.0,0,0.0,4,0.0,17
5318,2019,3,10,ES,Provincia de Sevilla,Andalusia,Lora de Estepa,-4.823174,37.27012,3.0303754e-05,1.0,13.0,,0,,4,,1
5319,2019,3,10,ES,Provincia de Sevilla,Andalusia,Los Corrales,-5.009105766666667,37.088954,2.092190566666667e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5320,2019,3,10,ES,Provincia de Sevilla,Andalusia,Los Molares,-5.7015555749999995,37.16482275,1.8088851375e-05,1.0,13.0,0.0,0,0.0,4,0.0,8
5321,2019,3,10,ES,Provincia de Sevilla,Andalusia,Los Palacios y Villafranca,-5.947914244444444,37.12642022222223,1.6969530155555557e-05,1.0,13.0,0.0,0,0.0,4,0.0,9
5322,2019,3,10,ES,Provincia de Sevilla,Andalusia,Marchena,-5.413794314285715,37.34868942857143,2.8288747857142862e-05,1.0,13.0,0.0,0,0.0,4,0.0,7
5323,2019,3,10,ES,Provincia de Sevilla,Andalusia,Marinaleda,-4.95816945,37.430732000000006,2.5262414499999997e-05,1.0,13.0,0.0,0,0.0,4,0.0,4
5324,2019,3,10,ES,Provincia de Sevilla,Andalusia,Martin de la Jara,-4.9496198499999995,37.087035,1.848476e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5325,2019,3,10,ES,Provincia de Sevilla,Andalusia,Montellano,-5.5632816499999995,37.0227125,1.808495675e-05,1.0,13.0,0.0,0,0.0,4,0.0,4
5326,2019,3,10,ES,Provincia de Sevilla,Andalusia,Moron de la Frontera,-5.4428937600000005,37.1282427,1.7205321899999998e-05,1.0,13.0,0.0,0,0.0,4,0.0,10
5327,2019,3,10,ES,Provincia de Sevilla,Andalusia,Osuna,-5.124097988888888,37.21748311111111,2.2030571888888887e-05,1.0,13.0,0.0,0,0.0,4,0.0,9
5328,2019,3,10,ES,Provincia de Sevilla,Andalusia,Paradas,-5.49246532,37.2983672,1.6627446599999998e-05,1.0,13.0,0.0,0,0.0,4,0.0,5
5329,2019,3,10,ES,Provincia de Sevilla,Andalusia,Pedrera,-4.891123433333334,37.19436233333333,1.8088604666666665e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5330,2019,3,10,ES,Provincia de Sevilla,Andalusia,Pruna,-5.255864425,37.006653750000005,1.7211131499999998e-05,1.0,13.0,0.0,0,0.0,4,0.0,4
5331,2019,3,10,ES,Provincia de Sevilla,Andalusia,Utrera,-5.7930072,37.165918125000005,1.8125509962499997e-05,1.0,13.0,0.0,0,0.0,4,0.0,8
5332,2019,3,10,ES,Provincia de Sevilla,Andalusia,Villanueva de San Juan,-5.207401966666667,37.09115333333333,1.87368801e-05,1.0,13.0,0.0,0,0.0,4,0.0,6
5333,2019,3,10,ES,Provincia de Sevilla,Andalusia,Villanueva del Rio y Minas,-5.80617,37.775127000000005,1.660995e-05,1.0,13.0,,0,,4,,1
5334,2019,3,10,ES,Provincia de Soria,Castille and Leon,Adradas,-2.4848618499999997,41.348693499999996,6.785497649999999e-06,1.0,13.0,0.0,0,0.0,4,0.0,2
5335,2019,3,10,ES,Provincia de Soria,Castille and Leon,Agreda,-1.9178803500000001,41.865936500000004,2.4485329e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5336,2019,3,10,ES,Provincia de Soria,Castille and Leon,Alconaba,-2.3948669999999996,41.71827,1.9940184e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5337,2019,3,10,ES,Provincia de Soria,Castille and Leon,Alcubilla de las Penas,-2.53121675,41.281166999999996,2.2453669e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5338,2019,3,10,ES,Provincia de Soria,Castille and Leon,Aldealafuente,-2.33394895,41.647670000000005,2.0103253e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5339,2019,3,10,ES,Provincia de Soria,Castille and Leon,Aldealpozo,-2.2277868,41.75077,3.249936e-05,1.0,13.0,,0,,4,,1
5340,2019,3,10,ES,Provincia de Soria,Castille and Leon,Alentisque,-2.3354302000000002,41.3912835,2.3693875e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5341,2019,3,10,ES,Provincia de Soria,Castille and Leon,Almaluez,-2.2639188999999997,41.36415,2.0938334e-05,1.0,13.0,,0,,4,,1
5342,2019,3,10,ES,Provincia de Soria,Castille and Leon,Almarza,-2.4764514,41.958277499999994,1.1705155999999999e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5343,2019,3,10,ES,Provincia de Soria,Castille and Leon,Almazan,-2.5555704,41.503967,2.44557315e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5344,2019,3,10,ES,Provincia de Soria,Castille and Leon,Almazul,-2.1487572999999998,41.563883000000004,1.1437245e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5345,2019,3,10,ES,Provincia de Soria,Castille and Leon,Almenar de Soria,-2.2122740000000003,41.687763000000004,1.8887918e-05,1.0,13.0,,0,,4,,1
5346,2019,3,10,ES,Provincia de Soria,Castille and Leon,Alpanseque,-2.6541057500000003,41.2720355,1.85730545e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5347,2019,3,10,ES,Provincia de Soria,Castille and Leon,Arancon,-2.27580215,41.811619,1.97986285e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5348,2019,3,10,ES,Provincia de Soria,Castille and Leon,Arenillas,-2.8721704000000003,41.362290333333334,8.503031466666666e-06,1.0,13.0,0.0,0,0.0,4,0.0,3
5349,2019,3,10,ES,Provincia de Soria,Castille and Leon,Arevalo de la Sierra,-2.4043,41.931145,1.1452627e-05,1.0,13.0,,0,,4,,1
5350,2019,3,10,ES,Provincia de Soria,Castille and Leon,Barca,-2.63254185,41.434143,1.5365028e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5351,2019,3,10,ES,Provincia de Soria,Castille and Leon,Barcones,-2.81347665,41.291925500000005,1.015525065e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5352,2019,3,10,ES,Provincia de Soria,Castille and Leon,Bayubas de Arriba,-2.8859515,41.575466,1.2281760000000002e-05,1.0,13.0,,0,,4,,1
5353,2019,3,10,ES,Provincia de Soria,Castille and Leon,Beraton,-1.8194890999999997,41.7439615,1.0550013000000001e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5354,2019,3,10,ES,Provincia de Soria,Castille and Leon,Berlanga de Duero,-2.8837089,41.4470845,1.7828285e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5355,2019,3,10,ES,Provincia de Soria,Castille and Leon,Blacos,-2.8415112000000002,41.643147,1.6371376e-05,1.0,13.0,,0,,4,,1
5356,2019,3,10,ES,Provincia de Soria,Castille and Leon,Bliecos,-2.3106241,41.553173,1.9718907000000002e-07,1.0,13.0,,0,,4,,1
5357,2019,3,10,ES,Provincia de Soria,Castille and Leon,Borjabad,-2.374521,41.548813,1.7156504e-05,1.0,13.0,,0,,4,,1
5358,2019,3,10,ES,Provincia de Soria,Castille and Leon,Borobia,-1.9137016500000001,41.706436999999994,1.3712937e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5359,2019,3,10,ES,Provincia de Soria,Castille and Leon,Buberos,-2.1968292999999997,41.624763,7.900843e-06,1.0,13.0,,0,,4,,1
5360,2019,3,10,ES,Provincia de Soria,Castille and Leon,Cabrejas del Campo,-2.2772433999999997,41.683487,1.4128369e-05,1.0,13.0,,0,,4,,1
5361,2019,3,10,ES,Provincia de Soria,Castille and Leon,Calatanazor,-2.7805364,41.64779,1.1603525e-05,1.0,13.0,,0,,4,,1
5362,2019,3,10,ES,Provincia de Soria,Castille and Leon,Caltojar,-2.7623728,41.413663,1.3142762333333333e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5363,2019,3,10,ES,Provincia de Soria,Castille and Leon,Canamaque,-2.2473431,41.429301499999994,2.2685313e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5364,2019,3,10,ES,Provincia de Soria,Castille and Leon,Candilichera,-2.2928205000000004,41.7465,5.8816267000000004e-06,1.0,13.0,,0,,4,,1
5365,2019,3,10,ES,Provincia de Soria,Castille and Leon,Carabantes,-1.9763173,41.54281999999999,1.2688887499999999e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5366,2019,3,10,ES,Provincia de Soria,Castille and Leon,Caracena,-3.10423685,41.36492,2.0315686e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5367,2019,3,10,ES,Provincia de Soria,Castille and Leon,Carrascosa de la Sierra,-2.2588007,41.876743,1.7934957e-05,1.0,13.0,,0,,4,,1
5368,2019,3,10,ES,Provincia de Soria,Castille and Leon,Castilfrio de la Sierra,-2.2743213,41.93973,1.9688207e-05,1.0,13.0,,0,,4,,1
5369,2019,3,10,ES,Provincia de Soria,Castille and Leon,Castilruiz,-2.06035,41.889294,1.4325928e-05,1.0,13.0,,0,,4,,1
5370,2019,3,10,ES,Provincia de Soria,Castille and Leon,Centenera de Andaluz,-2.71792125,41.524088,2.75457345e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5371,2019,3,10,ES,Provincia de Soria,Castille and Leon,Cerbon,-2.1423914,41.948143,2.0961386e-05,1.0,13.0,,0,,4,,1
5372,2019,3,10,ES,Provincia de Soria,Castille and Leon,Cihuela,-1.9788869,41.414739499999996,2.08414875e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5373,2019,3,10,ES,Provincia de Soria,Castille and Leon,Ciria,-1.96571665,41.63937,1.363955425e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5374,2019,3,10,ES,Provincia de Soria,Castille and Leon,Cirujales del Rio,-2.3239644,41.87247,1.4925752e-05,1.0,13.0,,0,,4,,1
5375,2019,3,10,ES,Provincia de Soria,Castille and Leon,Coscurita,-2.47728735,41.4454365,2.1315752000000002e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5376,2019,3,10,ES,Provincia de Soria,Castille and Leon,Cubo de la Solana,-2.4376905333333334,41.62987433333333,1.17840746e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5377,2019,3,10,ES,Provincia de Soria,Castille and Leon,Cueva de Agreda,-1.895139,41.771465,1.5535168000000002e-05,1.0,13.0,,0,,4,,1
5378,2019,3,10,ES,Provincia de Soria,Castille and Leon,Deza,-2.0272815499999997,41.475663999999995,2.5146188e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5379,2019,3,10,ES,Provincia de Soria,Castille and Leon,Escobosa de Almazan,-2.3588622000000004,41.485786,9.423775000000001e-06,1.0,13.0,,0,,4,,1
5380,2019,3,10,ES,Provincia de Soria,Castille and Leon,Estepa de San Juan,-2.33955,41.93546,2.606367e-05,1.0,13.0,,0,,4,,1
5381,2019,3,10,ES,Provincia de Soria,Castille and Leon,Frechilla de Almazan,-2.5318332000000003,41.409447,6.617818599999999e-06,1.0,13.0,,0,,4,,1
5382,2019,3,10,ES,Provincia de Soria,Castille and Leon,Fuentecantos,-2.452865,41.863796,2.1638404999999996e-05,1.0,13.0,,0,,4,,1
5383,2019,3,10,ES,Provincia de Soria,Castille and Leon,Fuentelsaz de Soria,-2.3886495,41.868153,2.0108851e-05,1.0,13.0,,0,,4,,1
5384,2019,3,10,ES,Provincia de Soria,Castille and Leon,Garray,-2.4371240000000003,41.800804,2.2348688000000002e-05,1.0,13.0,,0,,4,,1
5385,2019,3,10,ES,Provincia de Soria,Castille and Leon,Golmayo,-2.5482676,41.728972999999996,1.6678121e-05,1.0,13.0,,0,,4,,1
5386,2019,3,10,ES,Provincia de Soria,Castille and Leon,Magana,-2.19315,41.88097,1.9357358e-05,1.0,13.0,,0,,4,,1
5387,2019,3,10,ES,Provincia de Soria,Castille and Leon,Majan,-2.2950282000000004,41.49015,1.0732556e-05,1.0,13.0,,0,,4,,1
5388,2019,3,10,ES,Provincia de Soria,Castille and Leon,Matalebreras,-2.0449994,41.826305,6.0637017e-06,1.0,13.0,,0,,4,,1
5389,2019,3,10,ES,Provincia de Soria,Castille and Leon,Matamala de Almazan,-2.625604,41.530952,1.8823586e-05,1.0,13.0,,0,,4,,1
5390,2019,3,10,ES,Provincia de Soria,Castille and Leon,Monteagudo de las Vicarias,-2.1997445,41.36847,1.8304286999999998e-05,1.0,13.0,,0,,4,,1
5391,2019,3,10,ES,Provincia de Soria,Castille and Leon,Montejo de Tiermes,-3.1915014,41.357597,1.4332772999999999e-05,1.0,13.0,,0,,4,,1
5392,2019,3,10,ES,Provincia de Soria,Castille and Leon,Montenegro de Cameros,-2.7691934,42.097935,2.3886481e-05,1.0,13.0,,0,,4,,1
5393,2019,3,10,ES,Provincia de Soria,Castille and Leon,Moron de Almazan,-2.4065466,41.418377,2.0248077e-05,1.0,13.0,,0,,4,,1
5394,2019,3,10,ES,Provincia de Soria,Castille and Leon,Navaleno,-2.9506669999999997,41.827457,9.939747499999999e-06,1.0,13.0,,0,,4,,1
5395,2019,3,10,ES,Provincia de Soria,Castille and Leon,Noviercas,-2.014415,41.700317,1.3714556e-05,1.0,13.0,,0,,4,,1
5396,2019,3,10,ES,Provincia de Soria,Castille and Leon,Olvega,-1.9901089333333333,41.787047666666666,2.9923433e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5397,2019,3,10,ES,Provincia de Soria,Castille and Leon,Oncala,-2.3225172999999995,42.000578000000004,2.0675411000000002e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5398,2019,3,10,ES,Provincia de Soria,Castille and Leon,Pinilla del Campo,-2.0808692,41.69618,2.6998687e-05,1.0,13.0,,0,,4,,1
5399,2019,3,10,ES,Provincia de Soria,Castille and Leon,Portillo de Soria,-2.1314394,41.628994,4.2662705e-06,1.0,13.0,,0,,4,,1
5400,2019,3,10,ES,Provincia de Soria,Castille and Leon,Pozalmuro,-2.1039187000000004,41.790678,2.2698403e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5401,2019,3,10,ES,Provincia de Soria,Castille and Leon,Quintana Redonda,-2.591042225,41.6457185,5.951559214999999e-06,1.0,13.0,0.0,0,0.0,4,0.0,4
5402,2019,3,10,ES,Provincia de Soria,Castille and Leon,Recuerda,-2.9733098,41.439972,1.8304308000000002e-05,1.0,13.0,,0,,4,,1
5403,2019,3,10,ES,Provincia de Soria,Castille and Leon,Rello,-2.7308966999999997,41.3304385,1.5715212e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5404,2019,3,10,ES,Provincia de Soria,Castille and Leon,Renieblas,-2.3729722,41.805164000000005,-1.2888835e-06,1.0,13.0,,0,,4,,1
5405,2019,3,10,ES,Provincia de Soria,Castille and Leon,Retortillo de Soria,-2.991097566666667,41.352774000000004,1.5623765e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5406,2019,3,10,ES,Provincia de Soria,Castille and Leon,Reznos,-2.0502762999999997,41.570187,2.8290835000000003e-05,1.0,13.0,,0,,4,,1
5407,2019,3,10,ES,Provincia de Soria,Castille and Leon,Rollamienta,-2.5323977,41.922385999999996,2.0061902e-05,1.0,13.0,,0,,4,,1
5408,2019,3,10,ES,Provincia de Soria,Castille and Leon,San Esteban de Gormaz,-3.1989772666666667,41.61450766666667,2.1104211666666667e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5409,2019,3,10,ES,Provincia de Soria,Castille and Leon,San Felices,-1.9931818,41.893383,2.6563564000000002e-05,1.0,13.0,,0,,4,,1
5410,2019,3,10,ES,Provincia de Soria,Castille and Leon,San Pedro Manrique,-2.212243733333333,42.05035433333333,2.9256769e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5411,2019,3,10,ES,Provincia de Soria,Castille and Leon,Santa Cruz de Yanguas,-2.4623175666666666,42.07669733333333,1.2441610833333335e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5412,2019,3,10,ES,Provincia de Soria,Castille and Leon,Soliedra,-2.422238,41.481384000000006,1.2652155e-05,1.0,13.0,,0,,4,,1
5413,2019,3,10,ES,Provincia de Soria,Castille and Leon,Soria,-2.485092,41.733418,1.5924783e-05,1.0,13.0,,0,,4,,1
5414,2019,3,10,ES,Provincia de Soria,Castille and Leon,Sotillo del Rincon,-2.6036979999999996,41.949434499999995,1.342205985e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5415,2019,3,10,ES,Provincia de Soria,Castille and Leon,Tajahuerce,-2.15454285,41.723497,2.77873625e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5416,2019,3,10,ES,Provincia de Soria,Castille and Leon,Tardelcuende,-2.687935066666667,41.611911666666664,2.2783148666666666e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5417,2019,3,10,ES,Provincia de Soria,Castille and Leon,Taroda,-2.4144309,41.321647,1.9348026e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5418,2019,3,10,ES,Provincia de Soria,Castille and Leon,Tejado,-2.253997,41.5889885,7.71211195e-06,1.0,13.0,0.0,0,0.0,4,0.0,2
5419,2019,3,10,ES,Provincia de Soria,Castille and Leon,Torlengua,-2.1390511,41.479154333333334,1.7953266333333333e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5420,2019,3,10,ES,Provincia de Soria,Castille and Leon,Torreblacos,-2.902081,41.63847,1.8148388e-05,1.0,13.0,,0,,4,,1
5421,2019,3,10,ES,Provincia de Soria,Castille and Leon,Torrubia de Soria,-2.065555,41.633179999999996,1.1079373e-05,1.0,13.0,,0,,4,,1
5422,2019,3,10,ES,Provincia de Soria,Castille and Leon,Valdeavellano de Tera,-2.5482051,41.98537,2.1708896e-05,1.0,13.0,,0,,4,,1
5423,2019,3,10,ES,Provincia de Soria,Castille and Leon,Valdelagua del Cerro,-2.1270029999999998,41.885155,2.2443743e-05,1.0,13.0,,0,,4,,1
5424,2019,3,10,ES,Provincia de Soria,Castille and Leon,Valdenebro,-2.9622528999999997,41.63375,4.8238508e-06,1.0,13.0,,0,,4,,1
5425,2019,3,10,ES,Provincia de Soria,Castille and Leon,Valtajeros,-2.2086048,41.94396,2.7565211e-05,1.0,13.0,,0,,4,,1
5426,2019,3,10,ES,Provincia de Soria,Castille and Leon,Velamazan,-2.7019246,41.461065,1.5602918999999998e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5427,2019,3,10,ES,Provincia de Soria,Castille and Leon,Velilla de los Ajos,-2.2307272,41.49447,7.2973739999999995e-06,1.0,13.0,,0,,4,,1
5428,2019,3,10,ES,Provincia de Soria,Castille and Leon,Viana de Duero,-2.5088108499999997,41.571462499999996,3.7364571e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5429,2019,3,10,ES,Provincia de Soria,Castille and Leon,Villar del Ala,-2.5799208,41.85495,2.7718764999999997e-05,1.0,13.0,,0,,4,,1
5430,2019,3,10,ES,Provincia de Soria,Castille and Leon,Villar del Campo,-2.1776674,41.817986,2.1297908000000003e-05,1.0,13.0,,0,,4,,1
5431,2019,3,10,ES,Provincia de Soria,Castille and Leon,Villar del Rio,-2.3380245,42.063606,1.8705151500000002e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5432,2019,3,10,ES,Provincia de Soria,Castille and Leon,Villasayas,-2.6037557333333337,41.361402999999996,1.0119520333333333e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5433,2019,3,10,ES,Provincia de Soria,Castille and Leon,Vizmanos,-2.4199789000000003,41.99413,1.9184861e-05,1.0,13.0,,0,,4,,1
5434,2019,3,10,ES,Provincia de Soria,Castille and Leon,Vozmediano,-1.8496859999999997,41.869934,1.777674225e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5435,2019,3,10,ES,Provincia de Soria,Castille and Leon,Yanguas,-2.3537149,42.1265865,2.2977737e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5436,2019,3,10,ES,Provincia de Soria,Castille and Leon,Yelo,-2.5463,41.2159,3.2306176e-05,1.0,13.0,,0,,4,,1
5437,2019,3,10,ES,Provincia de Tarragona,Catalonia,Albinyana,1.5064027,41.252895,2.6218998999999998e-05,1.0,13.0,,0,,4,,1
5438,2019,3,10,ES,Provincia de Tarragona,Catalonia,Alcanar,0.4968306133333333,40.560296666666666,4.4297412999999996e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5439,2019,3,10,ES,Provincia de Tarragona,Catalonia,Alforja,0.92744243,41.244385,2.3516186e-05,1.0,13.0,,0,,4,,1
5440,2019,3,10,ES,Provincia de Tarragona,Catalonia,Amposta,0.5842011500000001,40.69972,3.6362475e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5441,2019,3,10,ES,Provincia de Tarragona,Catalonia,Blancafort,1.1630471000000002,41.500584,2.5566984e-05,1.0,13.0,,0,,4,,1
5442,2019,3,10,ES,Provincia de Tarragona,Catalonia,Calafell,1.5419118,41.064371333333334,2.8275079666666665e-05,1.0,13.0,0.0,0,0.0,4,0.0,3
5443,2019,3,10,ES,Provincia de Tarragona,Catalonia,Cunit,1.6364386499999999,41.0968405,3.30702835e-05,1.0,13.0,0.0,0,0.0,4,0.0,4
5444,2019,3,10,ES,Provincia de Tarragona,Catalonia,Deltebre,0.8282996269230769,40.644756153846146,3.7314239e-05,1.0,13.0,0.0,0,0.0,4,0.0,13
5445,2019,3,10,ES,Provincia de Tarragona,Catalonia,El Vendrell,1.518137,41.190056,2.0205576e-05,1.0,13.0,,0,,4,,1
5446,2019,3,10,ES,Provincia de Tarragona,Catalonia,Fores,1.2604669,41.501923,1.3397666999999999e-05,1.0,13.0,,0,,4,,1
5447,2019,3,10,ES,Provincia de Tarragona,Catalonia,Margalef,0.7371156999999999,41.272158,1.6771149499999998e-05,1.0,13.0,0.0,0,0.0,4,0.0,2
5448,2019,3,10,ES,Provincia de Tarragona,Catalonia,Mont-ral,1.1035548000000002,41.31049,5.4228620000000004e-06,1.0,13.0,,0,,4,,1
